device_hub_id,created_at,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected
3D:69:20:31:4B:79,2024-11-10 10:21:46.829643,68.64919335388497,32.04618286337022,29.21188979758012,1
4D:69:20:31:4B:80,2024-11-11 15:09:46.829643,47.47844431459153,37.30827325908521,26.79369344733476,1
3D:69:20:31:4B:79,2024-11-12 02:15:46.829643,67.0363403828137,54.20793173298663,29.328434398206653,0
2C:69:20:31:4B:78,2024-11-10 13:13:46.829643,80.05080110830825,37.17013445946631,26.30331680323227,0
5D:69:20:31:4B:81,2024-11-10 18:54:46.829643,84.12200018678004,25.501438163927677,30.201988595942904,1
4D:69:20:31:4B:80,2024-11-12 02:04:46.829643,70.93901437583175,33.253499218444176,22.76672162920054,0
1C:69:20:31:4B:78,2024-11-11 11:45:46.829643,74.79975618733975,47.261428613703444,15.351125792166098,0
4D:69:20:31:4B:80,2024-11-12 07:40:46.829643,65.98572320112372,35.72251570392931,31.43307850846821,0
5D:69:20:31:4B:81,2024-11-12 05:50:46.829643,96.42462623855215,46.39715022152352,19.09408766346703,1
4D:69:20:31:4B:80,2024-11-12 01:35:46.829643,97.5839878244345,19.817563860047947,19.877685913177373,0
4D:69:20:31:4B:80,2024-11-10 21:40:46.829643,93.62682612046977,30.57121899342995,25.9749450638266,0
3D:69:20:31:4B:79,2024-11-11 16:45:46.829643,43.74630061557581,47.81900561202393,25.29828581445388,1
4D:69:20:31:4B:80,2024-11-12 05:20:46.829643,78.9989711072583,47.069546552137936,24.850191546120268,0
1C:69:20:31:4B:78,2024-11-11 09:07:46.829643,86.92317657526692,14.36631389199848,26.240524817490577,0
3D:69:20:31:4B:79,2024-11-11 16:33:46.829643,78.21835057888043,46.02851502582014,30.74535772402422,0
4D:69:20:31:4B:80,2024-11-12 03:15:46.829643,69.9214622980836,10.335205580747466,15.123185588279783,1
3D:69:20:31:4B:79,2024-11-11 09:34:46.829643,78.52678219843881,29.532486741027533,28.675738586937896,1
3D:69:20:31:4B:79,2024-11-12 04:15:46.829643,57.45249469413187,48.701983443966775,30.447949772300923,0
5D:69:20:31:4B:81,2024-11-11 06:18:46.829643,74.60169214363273,24.30296624740374,18.378635472147757,0
5D:69:20:31:4B:81,2024-11-11 03:01:46.829643,72.7290652861419,42.63239332864239,26.07694704618202,0
5D:69:20:31:4B:81,2024-11-11 01:31:46.829643,44.53975276812127,18.216561749281865,31.59477892622134,0
5D:69:20:31:4B:81,2024-11-12 00:39:46.829643,67.97220148726761,32.93871612845405,27.822123407127275,0
2C:69:20:31:4B:78,2024-11-12 01:02:46.829643,82.07691441341056,38.63114385267722,26.469589005084217,1
1C:69:20:31:4B:78,2024-11-11 15:25:46.829643,76.75326578611146,45.21964659575423,18.14685614531283,1
2C:69:20:31:4B:78,2024-11-12 03:31:46.829643,50.12136383298854,36.1005999628854,23.298349522265017,1
2C:69:20:31:4B:78,2024-11-10 16:08:46.829643,78.04379920300048,19.07761799772918,19.163928085977055,1
3D:69:20:31:4B:79,2024-11-11 06:05:46.829643,68.9911528031968,44.6742898168619,27.36411313894891,0
2C:69:20:31:4B:78,2024-11-11 06:00:46.829643,85.75282315190704,25.068864230373073,18.444278247285432,1
5D:69:20:31:4B:81,2024-11-10 17:28:46.829643,86.61222808368325,58.68223600517621,26.169969632030043,1
4D:69:20:31:4B:80,2024-11-10 18:17:46.829643,75.23197775155373,12.119359710294066,27.049368601051068,1
5D:69:20:31:4B:81,2024-11-10 11:04:46.829643,41.188233459094036,40.58952133704854,21.87212789101475,0
3D:69:20:31:4B:79,2024-11-11 12:36:46.829643,97.38452066307207,53.03820634016666,32.48566798551661,1
3D:69:20:31:4B:79,2024-11-10 18:42:46.829643,43.8644344174482,52.432488932791614,23.928455903215347,0
1C:69:20:31:4B:78,2024-11-11 05:00:46.829643,69.92566488230004,15.212151702468642,34.4719078574347,0
2C:69:20:31:4B:78,2024-11-11 09:47:46.829643,56.14937568946601,40.985618098211035,30.31102118130555,1
2C:69:20:31:4B:78,2024-11-11 15:17:46.829643,41.82883786911661,53.74604910099767,22.383255535609845,0
3D:69:20:31:4B:79,2024-11-12 01:05:46.829643,94.45290400207128,46.85442038130202,24.66759583994727,0
4D:69:20:31:4B:80,2024-11-11 19:10:46.829643,88.43799611863128,47.272600632859195,22.840888120428396,0
2C:69:20:31:4B:78,2024-11-11 18:08:46.829643,80.04570750542977,43.207984547901084,31.30284414635202,1
5D:69:20:31:4B:81,2024-11-11 03:56:46.829643,89.49842850040133,55.118740324012585,18.006026010243936,1
2C:69:20:31:4B:78,2024-11-11 12:16:46.829643,64.66705688988858,13.92932649603378,30.246172706126398,1
4D:69:20:31:4B:80,2024-11-11 14:54:46.829643,42.85790098665222,22.310892631797273,34.23641002433848,0
2C:69:20:31:4B:78,2024-11-12 04:17:46.829643,81.81620626318107,19.957276546128323,20.184811511964813,0
3D:69:20:31:4B:79,2024-11-11 02:23:46.829643,43.943528307333395,31.689868099064675,25.188553374169203,1
1C:69:20:31:4B:78,2024-11-11 07:22:46.829643,41.27423430991965,47.57452108700225,15.175333140132796,1
1C:69:20:31:4B:78,2024-11-12 05:42:46.829643,54.32963195113919,26.343751458374552,24.998251526937302,1
1C:69:20:31:4B:78,2024-11-12 03:28:46.829643,49.62719476126885,29.51071657535283,32.610345420085324,0
5D:69:20:31:4B:81,2024-11-11 01:02:46.829643,87.62595906080799,21.316677461076086,20.879876596753608,0
5D:69:20:31:4B:81,2024-11-11 05:25:46.829643,55.90202387116501,12.457175702422498,30.699668429692082,1
5D:69:20:31:4B:81,2024-11-11 02:01:46.829643,46.55649037806999,29.938769313832548,15.54627867198503,1
3D:69:20:31:4B:79,2024-11-11 14:32:46.829643,49.8084259246312,34.249422748347826,21.641588246739104,0
5D:69:20:31:4B:81,2024-11-12 00:59:46.829643,82.75899676480003,32.17685094637629,26.42659491828372,1
5D:69:20:31:4B:81,2024-11-10 11:03:46.829643,95.28406296619451,12.523137028986344,27.0113708471348,0
5D:69:20:31:4B:81,2024-11-10 12:50:46.829643,95.74314100803035,48.428600379988815,34.97879345586753,1
3D:69:20:31:4B:79,2024-11-11 02:59:46.829643,63.175270196316916,23.116261107446874,24.268155012364673,1
2C:69:20:31:4B:78,2024-11-11 23:27:46.829643,51.185672734389236,19.850910722894085,16.404610285948642,0
5D:69:20:31:4B:81,2024-11-11 00:45:46.829643,85.5770111474285,12.481683462330386,29.16756799455399,1
5D:69:20:31:4B:81,2024-11-10 19:19:46.829643,89.7846422675626,28.138328208289046,24.16443128255852,1
4D:69:20:31:4B:80,2024-11-12 03:11:46.829643,73.99167620753774,52.13399624933569,24.49231922918173,1
5D:69:20:31:4B:81,2024-11-11 15:51:46.829643,74.27817628447323,51.52389246098653,16.118487253940017,0
1C:69:20:31:4B:78,2024-11-12 00:54:46.829643,88.78561596209761,32.834783997808046,33.1888211907716,1
2C:69:20:31:4B:78,2024-11-10 12:44:46.829643,68.54371515957025,50.75628814415169,27.385403915750736,0
3D:69:20:31:4B:79,2024-11-11 09:15:46.829643,92.5942277935155,19.072250389408953,32.84109863442822,0
3D:69:20:31:4B:79,2024-11-11 16:07:46.829643,78.16334593798132,17.173316890026115,20.66453191991379,1
4D:69:20:31:4B:80,2024-11-11 15:44:46.829643,40.02374213394173,32.42370395522303,34.847548896478585,0
4D:69:20:31:4B:80,2024-11-11 12:46:46.829643,71.89471591230497,34.804881538785246,30.42022112787862,1
3D:69:20:31:4B:79,2024-11-11 03:45:46.829643,65.91991799722521,37.352138476143566,27.531817346498798,1
1C:69:20:31:4B:78,2024-11-10 16:25:46.829643,90.26822503810824,35.76845630918173,16.597127528452734,0
5D:69:20:31:4B:81,2024-11-11 22:29:46.829643,85.05568973500178,30.818717305350514,21.637673781979895,1
5D:69:20:31:4B:81,2024-11-11 20:54:46.829643,54.802168524675054,56.93185151314908,33.66815602272482,1
5D:69:20:31:4B:81,2024-11-10 19:16:46.829643,46.996558430668316,48.2622473119881,23.217391815553526,1
2C:69:20:31:4B:78,2024-11-11 16:38:46.829643,98.42262667512261,29.217988927161528,24.944550956522953,0
3D:69:20:31:4B:79,2024-11-11 04:49:46.829643,67.73671652188958,48.80472658159531,26.725085864602562,1
4D:69:20:31:4B:80,2024-11-10 15:33:46.829643,87.20658382424506,55.79356739326141,16.616199467693654,1
1C:69:20:31:4B:78,2024-11-12 00:40:46.829643,44.943491805875084,56.263724633140605,27.280536426055733,0
5D:69:20:31:4B:81,2024-11-11 18:01:46.829643,94.41934222865473,47.547124983096396,23.024360375873854,0
2C:69:20:31:4B:78,2024-11-11 14:53:46.829643,99.06144462968565,42.564777460984,19.225748368922815,0
2C:69:20:31:4B:78,2024-11-11 22:13:46.829643,91.37664635459166,42.20770622293929,28.08588463864769,1
3D:69:20:31:4B:79,2024-11-11 12:14:46.829643,53.7708839739534,12.776041722485996,22.58778359572696,1
5D:69:20:31:4B:81,2024-11-10 21:47:46.829643,89.05164557911104,26.98658935283184,17.221709346857526,1
2C:69:20:31:4B:78,2024-11-11 05:34:46.829643,51.72611671440934,44.15780549748803,23.277905642159364,0
2C:69:20:31:4B:78,2024-11-12 05:40:46.829643,94.97592786996749,48.09676401490225,20.869971841647406,0
5D:69:20:31:4B:81,2024-11-11 19:39:46.829643,45.93307654802579,16.830885304620892,34.32462561073671,0
1C:69:20:31:4B:78,2024-11-11 09:17:46.829643,95.54602118755552,56.56741296362507,24.931305200944053,1
1C:69:20:31:4B:78,2024-11-11 10:11:46.829643,51.30595716716799,12.308984179340712,34.93993985301702,1
2C:69:20:31:4B:78,2024-11-11 02:04:46.829643,80.7821262959769,18.10087609601181,20.934657009599018,1
1C:69:20:31:4B:78,2024-11-11 10:06:46.829643,69.44724252678927,50.082829827446105,30.30760226808089,0
5D:69:20:31:4B:81,2024-11-11 13:32:46.829643,50.813598458285355,17.46444858149145,18.706018336315047,0
5D:69:20:31:4B:81,2024-11-10 18:35:46.829643,95.97213646393348,19.35642322980503,28.81512519950614,0
1C:69:20:31:4B:78,2024-11-12 04:23:46.829643,40.71800202051017,29.902551150370613,27.421443926922496,1
1C:69:20:31:4B:78,2024-11-12 06:10:46.829643,71.75179276582675,43.174013599123384,21.789553706755754,1
5D:69:20:31:4B:81,2024-11-11 15:57:46.829643,62.9550025764248,30.186141047343636,33.4399132912187,0
4D:69:20:31:4B:80,2024-11-11 10:41:46.829643,92.48497001056921,44.801784045671845,31.38190590090528,0
1C:69:20:31:4B:78,2024-11-10 15:51:46.829643,43.852096837046496,10.760622900037495,23.688670483900903,0
5D:69:20:31:4B:81,2024-11-11 01:29:46.829643,42.280739871582284,37.338954148424804,20.597228375018815,0
1C:69:20:31:4B:78,2024-11-11 15:57:46.829643,87.74561539041451,29.498620367021935,16.384329253764914,0
4D:69:20:31:4B:80,2024-11-12 04:48:46.829643,85.15656550978454,53.21827593237507,15.856874705545385,1
4D:69:20:31:4B:80,2024-11-11 13:01:46.829643,91.43203871243956,53.43673521790143,15.133243766372033,1
2C:69:20:31:4B:78,2024-11-11 05:16:46.829643,54.54483418242531,20.018835144918235,19.7890715776455,0
5D:69:20:31:4B:81,2024-11-10 18:06:46.829643,44.04553757456501,16.213782957949,30.550344292548125,0
3D:69:20:31:4B:79,2024-11-11 03:59:46.829643,67.73838701944936,30.70435890246514,18.58902664289723,0
3D:69:20:31:4B:79,2024-11-12 00:04:46.829643,59.52408104077381,40.19032562245922,30.205860329269235,1
4D:69:20:31:4B:80,2024-11-12 07:17:46.829643,55.50216899751853,16.556550975189325,26.059770011191834,1
3D:69:20:31:4B:79,2024-11-10 16:22:46.829643,97.97905028757691,10.057075386629673,19.34907493120143,0
3D:69:20:31:4B:79,2024-11-10 10:38:46.829643,43.902173970779415,45.67610719778087,28.780397398108487,1
3D:69:20:31:4B:79,2024-11-11 09:35:46.829643,60.80157214364107,26.37680668722891,27.25123514673931,0
1C:69:20:31:4B:78,2024-11-11 05:39:46.829643,89.99595524049113,29.001639330805588,26.836975485708713,0
1C:69:20:31:4B:78,2024-11-11 18:55:46.829643,70.01251748540906,42.396977267290254,15.395688325190138,1
3D:69:20:31:4B:79,2024-11-11 18:15:46.829643,65.66971328283581,41.19560652481216,32.346923085405734,1
5D:69:20:31:4B:81,2024-11-12 00:10:46.829643,75.55825357892249,44.494971656288115,19.89711837564881,0
1C:69:20:31:4B:78,2024-11-11 21:29:46.829643,42.970108851913274,33.999363913724835,29.984209795816373,0
3D:69:20:31:4B:79,2024-11-10 23:04:46.829643,57.894799251317934,10.048220534415966,25.20278680431985,1
1C:69:20:31:4B:78,2024-11-11 21:38:46.829643,90.4359854417995,30.210029232474525,30.623709076679013,0
4D:69:20:31:4B:80,2024-11-11 16:08:46.829643,84.6791733673459,33.30570179233395,16.787570497296496,1
5D:69:20:31:4B:81,2024-11-11 04:30:46.829643,79.77462361726762,35.98385003250014,28.468604201512495,0
2C:69:20:31:4B:78,2024-11-11 12:58:46.829643,84.35386573994,21.40692273063792,29.703059249673835,1
5D:69:20:31:4B:81,2024-11-11 01:24:46.829643,62.69660073074306,54.7010087028293,32.732677751078654,1
2C:69:20:31:4B:78,2024-11-11 03:40:46.829643,58.39593611279018,16.366122742671372,30.265390086331152,0
2C:69:20:31:4B:78,2024-11-10 16:12:46.829643,75.19838232454275,24.970467536951375,23.82631113481484,0
3D:69:20:31:4B:79,2024-11-11 07:01:46.829643,91.49073572624677,16.516488634237092,28.305263521801642,0
1C:69:20:31:4B:78,2024-11-11 04:37:46.829643,87.78472421491507,27.586348249611067,22.12137153444773,1
4D:69:20:31:4B:80,2024-11-10 15:53:46.829643,70.01516897110733,39.61415749944133,24.74853333438528,0
1C:69:20:31:4B:78,2024-11-12 01:16:46.829643,83.2884354036635,55.59267813311575,15.968972577743193,0
3D:69:20:31:4B:79,2024-11-10 19:52:46.829643,74.86741670199089,24.432148200554863,22.947570787592753,1
1C:69:20:31:4B:78,2024-11-11 03:33:46.829643,71.88118805857818,46.58550693638506,17.950811905737712,0
4D:69:20:31:4B:80,2024-11-11 23:41:46.829643,42.91351929967517,23.25748434582136,34.18061063900703,0
2C:69:20:31:4B:78,2024-11-11 17:28:46.829643,47.68884287544729,48.045452086046886,23.13472257985641,0
4D:69:20:31:4B:80,2024-11-11 01:29:46.829643,59.680830073697294,17.275336444138,20.640918171234127,0
4D:69:20:31:4B:80,2024-11-11 21:37:46.829643,40.65508866149513,44.35965972112297,32.01758816183148,1
2C:69:20:31:4B:78,2024-11-10 10:27:46.829643,64.24900370062313,15.919291247116071,31.475209688146585,0
4D:69:20:31:4B:80,2024-11-11 12:04:46.829643,95.72684747324709,54.72600214345261,33.333777261651434,0
1C:69:20:31:4B:78,2024-11-11 06:23:46.829643,75.68983776689353,26.595983667405218,25.414207222822064,1
2C:69:20:31:4B:78,2024-11-11 00:57:46.829643,51.638628370084305,25.536468537635123,16.87908355440436,1
4D:69:20:31:4B:80,2024-11-11 02:45:46.829643,61.80401044605101,22.324842033968576,20.825749312590755,1
3D:69:20:31:4B:79,2024-11-10 18:18:46.829643,92.52860087840034,14.680273885771907,25.552007569343473,0
5D:69:20:31:4B:81,2024-11-11 23:45:46.829643,96.88965666004628,34.8784925656298,33.77220772767721,1
5D:69:20:31:4B:81,2024-11-10 22:56:46.829643,77.7973608343859,56.291607331984544,18.30999311892732,0
5D:69:20:31:4B:81,2024-11-11 05:05:46.829643,73.53965249835093,32.79136473802909,32.186463029839416,0
2C:69:20:31:4B:78,2024-11-11 14:47:46.829643,77.80947800915497,33.85830075158263,31.471463227711645,0
5D:69:20:31:4B:81,2024-11-10 14:12:46.829643,96.21009652191495,32.6014625397378,21.679890371068602,1
5D:69:20:31:4B:81,2024-11-11 17:57:46.829643,96.10085590183586,50.94102840861626,16.92256340997685,0
1C:69:20:31:4B:78,2024-11-11 04:10:46.829643,86.24740957409509,53.06799796673263,21.797419412661178,0
2C:69:20:31:4B:78,2024-11-12 05:06:46.829643,57.180643460985415,39.28549785841039,20.925745804885793,1
5D:69:20:31:4B:81,2024-11-10 16:57:46.829643,98.99549880707957,23.89567465776479,25.306310282771722,1
5D:69:20:31:4B:81,2024-11-10 23:14:46.829643,70.72046443560227,20.98765832219385,18.226021273345786,0
4D:69:20:31:4B:80,2024-11-10 16:21:46.829643,55.95200913352362,47.10239934195669,33.55347281442451,0
3D:69:20:31:4B:79,2024-11-11 23:29:46.829643,87.36131854968643,15.67401397032174,21.151078328366914,1
3D:69:20:31:4B:79,2024-11-11 22:39:46.829643,72.86934556646307,15.38862224732063,16.394315620288335,0
2C:69:20:31:4B:78,2024-11-10 23:41:46.829643,77.37875595229856,45.844767260841806,22.98271213093804,0
5D:69:20:31:4B:81,2024-11-10 23:32:46.829643,51.20058410491528,38.37554186268536,33.13875080937011,1
1C:69:20:31:4B:78,2024-11-11 23:31:46.829643,54.777805100844674,48.54345965495051,30.606799819734604,0
1C:69:20:31:4B:78,2024-11-12 02:33:46.829643,58.173505304243264,29.102025101695464,27.804574213034375,1
1C:69:20:31:4B:78,2024-11-12 05:31:46.829643,71.3986882020748,43.16158417218754,24.835350382462792,1
3D:69:20:31:4B:79,2024-11-11 17:33:46.829643,45.61776830438261,19.03125444254632,31.489956902218797,0
4D:69:20:31:4B:80,2024-11-10 22:42:46.829643,71.5582199364492,36.55618632187347,31.851179612029963,0
4D:69:20:31:4B:80,2024-11-11 17:18:46.829643,80.69562852573073,43.6770039119206,21.539721344129493,0
2C:69:20:31:4B:78,2024-11-10 15:47:46.829643,98.67774108664472,17.30686430648376,29.7043634223783,1
4D:69:20:31:4B:80,2024-11-11 00:30:46.829643,66.76577115287833,55.54097198040305,17.814876845586355,0
2C:69:20:31:4B:78,2024-11-11 08:36:46.829643,83.71423010802258,22.638761568865228,28.140645095506457,0
3D:69:20:31:4B:79,2024-11-11 05:01:46.829643,58.14384109240413,50.16178300607113,15.737290552853334,1
4D:69:20:31:4B:80,2024-11-10 16:58:46.829643,69.5062008660615,56.27212879221857,30.568642298053163,0
4D:69:20:31:4B:80,2024-11-10 21:39:46.829643,81.75649056053776,23.744298632216072,34.944927732190244,0
2C:69:20:31:4B:78,2024-11-12 08:07:46.829643,61.66770562025248,15.502015898529022,17.290565250620535,0
5D:69:20:31:4B:81,2024-11-12 01:50:46.829643,72.40504954851164,16.3205889263164,22.320400057259675,0
4D:69:20:31:4B:80,2024-11-11 13:48:46.829643,61.14008278778395,48.18849341034497,23.33148075480132,1
2C:69:20:31:4B:78,2024-11-11 10:26:46.829643,59.58176127737022,34.16394970410181,23.650980398603682,0
4D:69:20:31:4B:80,2024-11-11 15:01:46.829643,64.30695937231283,18.361027639323915,31.264614211067745,0
3D:69:20:31:4B:79,2024-11-10 21:21:46.829643,70.7145556526366,45.33098601467442,31.75162389713335,0
1C:69:20:31:4B:78,2024-11-11 21:30:46.829643,47.19077638783094,53.25763231604182,30.360530212491913,1
2C:69:20:31:4B:78,2024-11-10 09:36:46.829643,72.56635314361202,41.82016096236569,22.895026617122987,1
2C:69:20:31:4B:78,2024-11-11 14:03:46.829643,67.76602586004302,13.839367091229757,34.151142854584165,1
3D:69:20:31:4B:79,2024-11-10 13:03:46.829643,64.68083776155801,13.228325882999522,19.495275402356242,0
3D:69:20:31:4B:79,2024-11-11 10:56:46.829643,89.47765497336802,32.30491649322182,25.315269844053553,0
5D:69:20:31:4B:81,2024-11-11 05:33:46.829643,64.41339451385659,54.21821415388093,33.740990163447435,1
1C:69:20:31:4B:78,2024-11-11 10:51:46.829643,82.68196563163883,36.36847798084732,20.23045760444309,0
3D:69:20:31:4B:79,2024-11-12 03:04:46.829643,62.878502472662916,21.49858133201306,21.712429480087863,1
5D:69:20:31:4B:81,2024-11-11 11:26:46.829643,89.77519461219211,10.482557856710637,26.734010073529504,0
5D:69:20:31:4B:81,2024-11-11 06:56:46.829643,49.69520898468099,37.278128886354935,30.438866488607495,0
2C:69:20:31:4B:78,2024-11-11 07:20:46.829643,63.698321429224094,59.637340180441036,26.281856990909382,1
3D:69:20:31:4B:79,2024-11-12 04:03:46.829643,67.45656910303987,49.782222419703714,19.348231335550317,0
1C:69:20:31:4B:78,2024-11-10 15:26:46.829643,74.19429013894947,20.982003495978777,26.430632410164414,0
5D:69:20:31:4B:81,2024-11-10 22:24:46.829643,56.22597878431031,52.80731450616922,20.65475947316358,1
5D:69:20:31:4B:81,2024-11-11 04:25:46.829643,93.42882558855013,32.65097330958627,32.8609595837693,0
5D:69:20:31:4B:81,2024-11-11 22:27:46.829643,59.47631923695235,51.304953653168084,28.733724211194104,0
5D:69:20:31:4B:81,2024-11-12 04:15:46.829643,95.8903161449619,27.590221380281918,32.698596237905335,1
3D:69:20:31:4B:79,2024-11-11 11:32:46.829643,64.38902144789216,59.00835687289345,29.09303933138643,1
4D:69:20:31:4B:80,2024-11-11 08:06:46.829643,49.619724450518675,53.28304469280729,17.9894719667302,1
2C:69:20:31:4B:78,2024-11-11 04:20:46.829643,51.125368056501486,26.074918487649597,17.283088401837226,1
3D:69:20:31:4B:79,2024-11-11 08:09:46.829643,82.39965498926153,10.15081110852153,26.62860505234496,0
4D:69:20:31:4B:80,2024-11-11 01:49:46.829643,78.14879296238675,21.631174187599854,32.57926092436837,0
2C:69:20:31:4B:78,2024-11-11 12:49:46.829643,87.16271772292215,17.951820072189676,27.58136560899927,1
4D:69:20:31:4B:80,2024-11-11 21:51:46.829643,71.29953602837928,24.730800997879417,34.8542746345896,0
2C:69:20:31:4B:78,2024-11-10 12:25:46.829643,63.85982360307182,10.744488670225369,27.977316373122747,1
4D:69:20:31:4B:80,2024-11-11 16:25:46.829643,67.55344176770473,13.48059114533783,22.357277558527727,1
4D:69:20:31:4B:80,2024-11-11 04:19:46.829643,93.6067553617446,22.168256344348265,19.167260581699956,1
2C:69:20:31:4B:78,2024-11-10 23:00:46.829643,91.04903552795497,18.56310770282702,16.486842075017044,0
3D:69:20:31:4B:79,2024-11-11 21:14:46.829643,69.09786855767572,20.823862772936877,34.03497924425698,0
1C:69:20:31:4B:78,2024-11-11 21:11:46.829643,61.13673124924903,11.67937537079504,23.24005863320654,0
3D:69:20:31:4B:79,2024-11-10 18:23:46.829643,75.60944532057857,41.53094198674944,20.545902103129396,0
1C:69:20:31:4B:78,2024-11-11 08:01:46.829643,53.95085212076026,10.167766576773854,24.136749021684142,0
1C:69:20:31:4B:78,2024-11-11 15:17:46.829643,89.92908308194777,33.275944775453866,18.2359780131195,0
2C:69:20:31:4B:78,2024-11-11 10:46:46.829643,68.16125547276215,37.29174661072351,20.712356734622446,1
4D:69:20:31:4B:80,2024-11-10 12:46:46.829643,95.87830794957495,49.90875768261149,33.71116585745092,0
3D:69:20:31:4B:79,2024-11-12 03:01:46.829643,81.75445327267701,38.0242444705533,30.179561653176997,1
5D:69:20:31:4B:81,2024-11-11 21:51:46.829643,56.63858158256815,37.04013347085842,30.423842811629655,1
4D:69:20:31:4B:80,2024-11-10 20:35:46.829643,76.37255077043237,55.48395713368869,30.111325830129836,0
2C:69:20:31:4B:78,2024-11-10 21:21:46.829643,97.81517551772221,51.23205444378236,28.838576486249572,0
1C:69:20:31:4B:78,2024-11-11 12:31:46.829643,72.26125756785814,16.135884149075466,23.629327140201326,1
5D:69:20:31:4B:81,2024-11-12 08:21:46.829643,46.48402820378938,40.73924548049197,32.48292603747056,1
3D:69:20:31:4B:79,2024-11-11 09:08:46.829643,42.47043037742787,40.40648448349485,26.547988500593604,0
5D:69:20:31:4B:81,2024-11-12 01:21:46.829643,67.9590316101619,59.885251406836396,29.821480864557103,1
3D:69:20:31:4B:79,2024-11-10 21:14:46.829643,52.23388591591426,12.335448003406476,27.542900169893635,0
1C:69:20:31:4B:78,2024-11-11 21:29:46.829643,56.03124845117409,59.15092066796552,17.236786810781354,1
3D:69:20:31:4B:79,2024-11-10 20:42:46.829643,72.8077024266491,39.46663226705581,28.28737464944566,1
1C:69:20:31:4B:78,2024-11-10 20:11:46.829643,88.37211521931951,32.36444513989408,15.28890847840865,1
4D:69:20:31:4B:80,2024-11-11 13:20:46.829643,96.53773550295607,41.78878637098943,32.97895570047476,1
5D:69:20:31:4B:81,2024-11-11 00:43:46.829643,79.3789492061664,25.820387075022968,22.27752576335529,0
3D:69:20:31:4B:79,2024-11-10 23:51:46.829643,92.44795403808386,48.055744900870565,33.32283957452803,0
5D:69:20:31:4B:81,2024-11-12 04:01:46.829643,61.55077301270484,31.44011959435247,31.637048060392523,0
1C:69:20:31:4B:78,2024-11-11 09:22:46.829643,48.18434714469978,31.394231834533006,29.08270152969945,1
2C:69:20:31:4B:78,2024-11-11 07:08:46.829643,60.25018128265975,54.432291868782265,30.613702474255476,0
5D:69:20:31:4B:81,2024-11-10 19:02:46.829643,70.2458232731943,29.28684513750327,15.49234719135357,1
3D:69:20:31:4B:79,2024-11-11 18:10:46.829643,53.605081235464525,10.076978825098706,24.292446941092944,0
1C:69:20:31:4B:78,2024-11-12 00:34:46.829643,61.8523492619343,22.557312966063922,29.437697477704102,1
4D:69:20:31:4B:80,2024-11-10 09:37:46.829643,67.92283385058894,57.51075830611061,32.66784430493929,0
5D:69:20:31:4B:81,2024-11-11 16:34:46.829643,96.72727565537821,20.691230401687548,20.479523260000235,1
4D:69:20:31:4B:80,2024-11-10 20:28:46.829643,45.31974476988621,37.74369748481983,31.152624672787436,0
2C:69:20:31:4B:78,2024-11-11 00:22:46.829643,46.01594334834396,53.89548363538116,26.37992604152962,0
5D:69:20:31:4B:81,2024-11-11 17:44:46.829643,84.35065467677376,49.23093226585339,34.89492364066733,1
5D:69:20:31:4B:81,2024-11-10 15:46:46.829643,72.02819255701289,37.93844432548542,23.110027381393287,1
1C:69:20:31:4B:78,2024-11-11 15:04:46.829643,60.65693707720925,37.56240500270177,29.089730767605175,1
4D:69:20:31:4B:80,2024-11-11 15:15:46.829643,78.09201216464477,20.905860524381993,25.312347800815722,1
3D:69:20:31:4B:79,2024-11-11 23:05:46.829643,47.928603452312856,23.910035025818395,23.085707026696664,0
3D:69:20:31:4B:79,2024-11-12 05:04:46.829643,48.72230938375158,54.8873488046597,34.62554949341195,1
5D:69:20:31:4B:81,2024-11-11 11:02:46.829643,63.13517177693055,57.70283500877965,32.56189239553769,1
4D:69:20:31:4B:80,2024-11-10 19:34:46.829643,96.57232990662038,34.939169612921134,34.98461061939508,1
3D:69:20:31:4B:79,2024-11-10 10:15:46.829643,59.115722138107365,28.425641760636204,18.930691050449155,1
2C:69:20:31:4B:78,2024-11-10 15:28:46.829643,60.97473878139849,45.46372760548091,19.586259204261076,0
2C:69:20:31:4B:78,2024-11-11 02:04:46.829643,84.3327516010238,14.728502401235062,25.2812401928741,0
3D:69:20:31:4B:79,2024-11-10 23:24:46.829643,70.48672758374762,22.62923210184013,17.40269786319214,0
4D:69:20:31:4B:80,2024-11-11 10:44:46.829643,97.13643449010817,26.151075473543212,28.66148225242156,0
2C:69:20:31:4B:78,2024-11-12 05:46:46.829643,61.69707185293642,34.20100051284888,20.051007795619753,0
3D:69:20:31:4B:79,2024-11-11 13:37:46.829643,76.94462641427087,25.313566346926304,20.204743511370392,0
4D:69:20:31:4B:80,2024-11-11 18:38:46.829643,93.44922499487959,21.79666225005636,17.52494723118041,1
5D:69:20:31:4B:81,2024-11-11 16:48:46.829643,87.08896885227665,56.267011696038566,33.379633125938966,0
1C:69:20:31:4B:78,2024-11-10 16:27:46.829643,76.55825899112939,45.547986979487504,15.388983805543685,1
3D:69:20:31:4B:79,2024-11-12 02:20:46.829643,86.78409310251428,21.52600387689318,15.914081267031507,1
1C:69:20:31:4B:78,2024-11-10 12:24:46.829643,69.45359214158218,21.33795373744247,15.101965248335375,0
5D:69:20:31:4B:81,2024-11-11 22:52:46.829643,48.199541833458596,57.426533539642065,26.277762158458767,0
